id,token,lemma,upos,sentence_id
1081971985561931776,),),PUNCT,4
1081959896701116416,@,@,PUNCT,1
1081959896701116416,JosefKokta,JosefKokta,PROPN,2
1081959896701116416,@,@,PUNCT,2
1081959896701116416,hrudka,hrudka,NOUN,2
1081959896701116416,@,@,PUNCT,2
1081959896701116416,AndrejBabis,AndrejBabis,PROPN,2
1081959896701116416,@,@,PUNCT,2
1081959896701116416,vaclavmoravec,vaclavmoravec,NOUN,2
1081959896701116416,Pepo,Pepo,PROPN,2
1081959896701116416,",",",",PUNCT,2
1081959896701116416,obávám,obávat,VERB,2
1081959896701116416,se,se,PRON,2
1081959896701116416,",",",",PUNCT,2
1081959896701116416,že,že,SCONJ,2
1081959896701116416,nechápeš,chápout,VERB,2
1081959896701116416,rozdíl,rozdíl,NOUN,2
1081959896701116416,mezi,mezi,ADP,2
1081959896701116416,tím,ten,DET,2
1081959896701116416,",",",",PUNCT,2
1081959896701116416,že,že,SCONJ,2
1081959896701116416,vláda,vláda,NOUN,2
1081959896701116416,má,mít,VERB,2
1081959896701116416,dobré,dobrý,ADJ,2
1081959896701116416,výsledky,výsledek,NOUN,2
1081959896701116416,a,a,CCONJ,2
1081959896701116416,že,že,SCONJ,2
1081959896701116416,za,za,ADP,2
1081959896701116416,vlády,vláda,NOUN,2
1081959896701116416,jsou,být,VERB,2
1081959896701116416,dobré,dobrý,ADJ,2
1081959896701116416,výsledky,výsledek,NOUN,2
1081959896701116416,.,.,PUNCT,2
1081959896701116416,Já,já,PRON,3
1081959896701116416,jsem,být,VERB,3
1081959896701116416,po,po,ADP,3
1081959896701116416,tobě,te,PRON,3
1081959896701116416,ale,ale,CCONJ,3
1081959896701116416,chtěl,chtít,VERB,3
1081959896701116416,",",",",PUNCT,3
1081959896701116416,abys,abys,CONJ,3
1081959896701116416,až,až,SCONJ,3
1081959896701116416,bys,být,VERB,3
1081959896701116416,mi,já,PRON,3
1081959896701116416,řekl,říci,VERB,3
1081959896701116416,",",",",PUNCT,3
1081959896701116416,jak,jak,ADV,3
1081959896701116416,vláda,vláda,NOUN,3
1081959896701116416,k,k,ADP,3
1081959896701116416,těm,ten,DET,3
1081959896701116416,dobrým,dobrý,ADJ,3
1081959896701116416,výsledkům,výsledek,NOUN,3
1081959896701116416,přispěla,přispět,VERB,3
1081959896701116416,.,.,PUNCT,3
1081959896701116416,A,a,CCONJ,4
1081959896701116416,tady,tady,ADV,4
1081959896701116416,je,být,VERB,4
1081959896701116416,jediná,jediný,ADJ,4
1081959896701116416,možná,možná,ADJ,4
1081959896701116416,odpověď,odpověď,NOUN,4
1081959896701116416,",",",",PUNCT,4
1081959896701116416,že,že,SCONJ,4
1081959896701116416,ničím,nic,PRON,4
1081959896701116416,.,.,PUNCT,4
1081955460402630656,@,@,PUNCT,1
1081955460402630656,JosefKokta,JosefKokta,PROPN,2
1081955460402630656,@,@,PUNCT,2
1081955460402630656,hrudka,hrudka,NOUN,2
1081955460402630656,@,@,PUNCT,2
1081955460402630656,AndrejBabis,AndrejBabis,PROPN,2
1081955460402630656,@,@,PUNCT,2
1081955460402630656,vaclavmoravec,vaclavmoravec,NOUN,2
1081955460402630656,Pepo,Pepo,PROPN,2
1081955460402630656,",",",",PUNCT,2
1081955460402630656,aspoň,aspoň,ADV,2
1081955460402630656,jeden,jeden,NUM,2
1081955460402630656,výsledek,výsledek,NOUN,2
1081955460402630656,nám,já,PRON,2
1081955460402630656,pověz,pověz,NOUN,2
1081955460402630656,.,.,PUNCT,2
1081681167152226304,Když,když,SCONJ,1
1081681167152226304,na,na,ADP,1
1081681167152226304,tebe,ty,PRON,1
1081681167152226304,začne,začít,VERB,1
1081681167152226304,borec,borec,NOUN,1
1081681167152226304,s,s,CONJ,1
1081681167152226304,antisemitskými,antisemitský,ADJ,1
1081681167152226304,teoriemi,teorie,NOUN,1
1081681167152226304,",",",",PUNCT,1
1081681167152226304,ale,ale,CCONJ,1
1081681167152226304,ty,ten,DET,1
1081681167152226304,máš,mít,VERB,1
1081681167152226304,aprobaci,aprobace,NOUN,1
1081681167152226304,jen,jen,PART,1
1081681167152226304,na,na,ADP,1
1081681167152226304,islamofobii,islamofobie,NOUN,1
1081681167152226304,.,.,PUNCT,1
1081681167152226304,(,(,PUNCT,2
1081681167152226304,via,via,ADJ,2
1081681167152226304,Diagnóza,diagnóza,PROPN,2
1081681167152226304,Tomio,Tomio,PROPN,2
1081681167152226304,Okamura,Okamura,PROPN,2
1081681167152226304,),),PUNCT,2
1081175808192987136,@,@,PUNCT,1
1081175808192987136,Posledniskaut,Posledniskaut,NOUN,2
1081175808192987136,To,ten,DET,3
1081175808192987136,je,být,VERB,3
1081175808192987136,vyloučené,vyloučený,ADJ,3
1081175808192987136,",",",",PUNCT,3
1081175808192987136,to,ten,DET,3
1081175808192987136,nemohu,moci,VERB,3
1081175808192987136,říct,říci,VERB,3
1081175808192987136,.,.,PUNCT,3
1081138955247075328,@,@,PUNCT,1
1081138955247075328,jana,jan,NOUN,1
1081138955247075328,_,_,PUNCT,1
1081138955247075328,cernochova,cernochův,NOUN,1
1081138955247075328,Strašný,Strašný,ADJ,1
1081138955247075328,svět,svět,NOUN,1
1081138955247075328,",",",",PUNCT,1
1081138955247075328,kde,kde,ADV,1
1081138955247075328,někteří,některý,DET,1
1081138955247075328,svobodné,svobodný,ADJ,1
1081138955247075328,zjistili,zjistit,VERB,1
1081138955247075328,",",",",PUNCT,1
1081138955247075328,že,že,SCONJ,1
1081138955247075328,jim,on,PRON,1
1081138955247075328,vyhovuje,vyhovovat,VERB,1
1081138955247075328,jezdit,jezdit,VERB,1
1081138955247075328,na,na,ADP,1
1081138955247075328,kole,kolo,NOUN,1
1081138955247075328,.,.,PUNCT,1
1081138955247075328,Kdo,kdo,PRON,2
1081138955247075328,nechce,chtít,VERB,2
1081138955247075328,mít,mít,VERB,2
1081138955247075328,auto,auto,NOUN,2
1081138955247075328,",",",",PUNCT,2
1081138955247075328,dostane,dostat,VERB,2
1081138955247075328,do,do,ADP,2
1081138955247075328,držky,držka,NOUN,2
1081138955247075328,",",",",PUNCT,2
1081138955247075328,až,až,PART,2
1081138955247075328,si,se,PRON,2
1081138955247075328,ho,on,PRON,2
1081138955247075328,dobrovolně,dobrovolně,ADV,2
1081138955247075328,koupí,koupit,VERB,2
1081138955247075328,.,.,PUNCT,2
1081136627303489536,@,@,PUNCT,1
1081136627303489536,fouknitopodviko,fouknitopodviko,NOUN,1
1081136627303489536,@,@,PUNCT,1
1081136627303489536,Michal,Michal,PROPN,2
1081136627303489536,469463,469463,NUM,2
1081136627303489536,@,@,PUNCT,2
1081136627303489536,JaroslavTvrdik,JaroslavTvrdik,PROPN,3
1081136627303489536,Mě,já,PRON,4
1081136627303489536,celá,celý,ADJ,4
1081136627303489536,ta,ten,DET,4
1081136627303489536,slávistická,slávistický,ADJ,4
1081136627303489536,komunita,komunita,NOUN,4
1081136627303489536,na,na,ADP,4
1081136627303489536,Twitter,Twitter,NOUN,4
1081136627303489536,hodně,hodně,ADV,4
1081136627303489536,baví,bavit,VERB,4
1081136627303489536,.,.,PUNCT,4
1080947595474817024,@,@,PUNCT,1
1080947595474817024,mates,mates,NOUN,1
1080947595474817024,187,187,NUM,1
1080947595474817024,@,@,PUNCT,1
1080947595474817024,Michal,Michal,PROPN,2
1080947595474817024,469463,469463,NUM,2
1080947595474817024,@,@,PUNCT,2
1080947595474817024,JaroslavTvrdik,JaroslavTvrdik,PROPN,3
1080947595474817024,ok,oko,NOUN,3
1080943875529891840,@,@,PUNCT,1
1080943875529891840,Michal,Michal,PROPN,2
1080943875529891840,469463,469463,NUM,2
1080943875529891840,@,@,PUNCT,2
1080943875529891840,JaroslavTvrdik,JaroslavTvrdik,PROPN,3
1080943875529891840,Jie,Jie,PROPN,3
1080943875529891840,Ťien,Ťien,ADJ,3
1080943875529891840,-,-,PUNCT,3
1080943875529891840,ming,ming,NOUN,3
1080943875529891840,?,?,PUNCT,3
1080936562035171328,Nedělejme,dělat,VERB,1
1080936562035171328,si,se,PRON,1
1080936562035171328,z,z,ADP,1
1080936562035171328,ní,on,PRON,1
1080936562035171328,humor,humor,NOUN,1
1080936562035171328,.,.,PUNCT,1
1080936562035171328,Jak,jak,ADV,2
1080936562035171328,by,být,VERB,2
1080936562035171328,bylo,být,VERB,2
1080936562035171328,vám,ty,PRON,2
1080936562035171328,",",",",PUNCT,2
1080936562035171328,kdyby,kdyby,CONJ,2
1080936562035171328,když,když,SCONJ,2
1080936562035171328,by,být,VERB,2
1080936562035171328,vám,ty,PRON,2
1080936562035171328,za,za,ADP,2
1080936562035171328,půl,půl,NOUN,2
1080936562035171328,roku,rok,NOUN,2
1080936562035171328,končil,končit,VERB,2
1080936562035171328,mandát,mandát,NOUN,2
1080936562035171328,eurokomisaře,eurokomisař,NOUN,2
1080936562035171328,?,?,PUNCT,2
1080936323932979200,@,@,PUNCT,1
1080936323932979200,Posledniskaut,Posledniskaut,ADJ,1
1080936323932979200,Tak,tak,ADV,1
1080936323932979200,určitě,určitě,ADV,1
1080936323932979200,",",",",PUNCT,1
1080936323932979200,Věrko,Věrko,PROPN,1
1080936323932979200,.,.,PUNCT,1
1080751959357956096,@,@,PUNCT,1
1080751959357956096,HonzaPalicka,HonzaPalicko,PROPN,1
1080751959357956096,Topky,Topka,PROPN,1
1080751959357956096,úplně,úplně,ADV,1
1080751959357956096,ne,ne,PART,1
1080751959357956096,",",",",PUNCT,1
1080751959357956096,jen,jen,PART,1
1080751959357956096,jednoho,jeden,NUM,1
1080751959357956096,jejího,jeho,DET,1
1080751959357956096,člena,člen,NOUN,1
1080751959357956096,.,.,PUNCT,1
1080731063314497536,Krym,Krym,NOUN,1
1080731063314497536,",",",",PUNCT,1
1080731063314497536,ten,ten,DET,1
1080731063314497536,je,být,VERB,1
1080731063314497536,ruský,ruský,ADJ,1
1080731063314497536,",",",",PUNCT,1
1080731063314497536,protože,protože,SCONJ,1
1080731063314497536,obyvatelé,obyvatel,NOUN,1
1080731063314497536,Krymu,Kry,PROPN,1
1080731063314497536,chtěli,chtít,VERB,1
1080731063314497536,patřit,patřit,VERB,1
1080731063314497536,k,k,ADP,1
1080731063314497536,Rusku,Rusko,PROPN,1
1080731063314497536,.,.,PUNCT,1
1080731063314497536,Ale,ale,CCONJ,2
1080731063314497536,Tchaj,Tchaj,ADJ,2
1080731063314497536,-,-,PUNCT,2
1080731063314497536,wan,wan,PROPN,2
1080731063314497536,",",",",PUNCT,2
1080731063314497536,ten,ten,DET,2
1080731063314497536,je,být,VERB,2
1080731063314497536,čínský,čínský,ADJ,2
1080731063314497536,",",",",PUNCT,2
1080731063314497536,protože,protože,SCONJ,2
1080731063314497536,Čína,Čína,PROPN,2
1080731063314497536,řekla,říci,VERB,2
1080731063314497536,.,.,PUNCT,2
1080724027352727552,@,@,PUNCT,1
1080724027352727552,kariernizrady,kariernizrada,NOUN,1
1080724027352727552,Už,už,ADV,2
1080724027352727552,je,být,VERB,2
1080724027352727552,to,ten,DET,2
1080724027352727552,dávno,dávno,ADV,2
1080724027352727552,",",",",PUNCT,2
1080724027352727552,takže,takže,SCONJ,2
1080724027352727552,to,ten,DET,2
1080724027352727552,nevím,vědět,VERB,2
1080724027352727552,na,na,ADP,2
1080724027352727552,100,100,NUM,2
1080724027352727552,%,%,SYM,2
1080724027352727552,",",",",PUNCT,2
1080724027352727552,ale,ale,CCONJ,2
1080724027352727552,jsem,být,VERB,2
1080724027352727552,si,se,PRON,2
1080724027352727552,téměř,téměř,ADV,2
1080724027352727552,jistý,jistý,ADJ,2
1080724027352727552,",",",",PUNCT,2
1080724027352727552,že,že,SCONJ,2
1080724027352727552,odtud,odtud,ADV,2
1080724027352727552,ho,on,PRON,2
1080724027352727552,nemám,mít,VERB,2
1080724027352727552,.,.,PUNCT,2
1080429061900509184,@,@,PUNCT,1
1080429061900509184,Lukas,Lukas,PROPN,1
1080429061900509184,Zmizik,Zmizik,PROPN,1
1080429061900509184,@,@,PUNCT,1
1080429061900509184,stepanrysavy,stepanrysava,NOUN,1
1080429061900509184,@,@,PUNCT,1
1080429061900509184,lubomir,lubomir,PROPN,1
1080429061900509184,_,_,PUNCT,1
1080429061900509184,volny,volna,ADJ,1
1080429061900509184,Já,já,PRON,2
1080429061900509184,mám,mít,VERB,2
1080429061900509184,ban,ban,NOUN,2
1080429061900509184,od,od,ADP,2
1080429061900509184,Volného,volný,PROPN,2
1080429061900509184,",",",",PUNCT,2
1080429061900509184,takže,takže,SCONJ,2
1080429061900509184,si,se,PRON,2
1080429061900509184,to,ten,DET,2
1080429061900509184,nepřečtu,přečíst,VERB,2
1080429061900509184,:,:,PUNCT,2
1080429061900509184,/,/,PUNCT,2
1078043505426157568,Tohle,tenhle,DET,1
1078043505426157568,sdílel,sdílet,VERB,1
1078043505426157568,na,na,ADP,1
1078043505426157568,fb,fb,NOUN,1
1078043505426157568,jeden,jeden,NUM,1
1078043505426157568,známý,známý,NOUN,1
1078043505426157568,",",",",PUNCT,1
1078043505426157568,který,který,DET,1
1078043505426157568,je,být,VERB,1
1078043505426157568,starým,starý,ADJ,1
1078043505426157568,mládencem,mládenec,NOUN,1
1078043505426157568,.,.,PUNCT,1
1078043505426157568,Tím,ten,DET,2
1078043505426157568,je,být,VERB,2
1078043505426157568,ale,ale,CCONJ,2
1078043505426157568,proto,proto,ADV,2
1078043505426157568,",",",",PUNCT,2
1078043505426157568,že,že,SCONJ,2
1078043505426157568,je,být,VERB,2
1078043505426157568,jedním,jeden,NUM,2
1078043505426157568,z,z,ADP,2
1078043505426157568,nejošklivějších,ošklivý,ADJ,2
1078043505426157568,lidí,člověk,NOUN,2
1078043505426157568,",",",",PUNCT,2
1078043505426157568,co,co,PRON,2
1078043505426157568,znám,znát,VERB,2
1078043505426157568,.,.,PUNCT,2
1078018789604773888,@,@,PUNCT,1
1078018789604773888,VPikora,VPikor,NOUN,2
1078018789604773888,Kolik,kolik,DET,2
1078018789604773888,vystřižených,vystřižený,ADJ,2
1078018789604773888,scén,scéna,NOUN,2
1078018789604773888,znáte,znát,VERB,2
1078018789604773888,?,?,PUNCT,2
1076974112202018816,@,@,PUNCT,1
1076974112202018816,yackup,yackup,NOUN,1
1076974112202018816,_,_,PUNCT,1
1076974112202018816,Já,já,PRON,2
1076406427181301760,Asi,asi,PART,1
1076406427181301760,tak,tak,ADV,1
1076406427181301760,😉😂,😉😂,SYM,1
1076406427181301760,Rozkliknout,Rozkliknout,VERB,2
1076406427181301760,celé,celý,ADJ,2
1076406427181301760,.,.,PUNCT,2
1076233635026620416,@,@,PUNCT,1
1076233635026620416,Midlinka,Midlinka,PROPN,2
1076233635026620416,1967,1967,NUM,2
1076233635026620416,Vy,ty,PRON,2
1076233635026620416,máte,mít,VERB,2
1076233635026620416,přítele,přítel,NOUN,2
1076233635026620416,?,?,PUNCT,2
1076170540560404480,@,@,PUNCT,1
1076170540560404480,Posledniskaut,Posledniskaut,NOUN,1
1076170540560404480,Ale,ale,CCONJ,1
1076170540560404480,Kim,Kim,PROPN,1
1076170540560404480,je,on,PRON,1
1076170540560404480,dobře,dobře,ADV,1
1076170540560404480,rostlej,rostlat,ADJ,1
1076170540560404480,.,.,PUNCT,1
1076170540560404480,Teda,teda,ADV,2
1076170540560404480,ne,ne,PART,2
1076170540560404480,do,do,ADP,2
1076170540560404480,výšky,výška,NOUN,2
1076170540560404480,",",",",PUNCT,2
1076170540560404480,ale,ale,CCONJ,2
1076170540560404480,je,být,VERB,2
1076170540560404480,rostlej,rostlý,ADJ,2
1076170540560404480,.,.,PUNCT,2
1075915740711129088,@,@,PUNCT,1
1075915740711129088,alenaschillerov,alenaschillerovnat,VERB,1
1075915740711129088,kdo,kdo,PRON,1
1075915740711129088,ho,on,PRON,1
1075915740711129088,podepsal,podepsat,VERB,1
1075915740711129088,?,?,PUNCT,1
1075656172575830016,Přišla,přijít,VERB,1
1075656172575830016,za,za,ADP,1
1075656172575830016,mnou,já,PRON,1
1075656172575830016,na,na,ADP,1
1075656172575830016,nádraží,nádraží,NOUN,1
1075656172575830016,bezdomovkyně,bezdomovkyně,NOUN,1
1075656172575830016,",",",",PUNCT,1
1075656172575830016,ani,ani,CCONJ,1
1075656172575830016,to,ten,DET,1
1075656172575830016,z,z,ADP,1
1075656172575830016,ní,on,PRON,1
1075656172575830016,natáhlo,natáhnout,VERB,1
1075656172575830016,tak,tak,ADV,1
1075656172575830016,moc,moc,ADV,1
1075656172575830016,.,.,PUNCT,1
1075656172575830016,Že,že,SCONJ,2
1075656172575830016,jí,on,PRON,2
1075656172575830016,chybí,chybět,VERB,2
1075656172575830016,dvacka,dvacka,NOUN,2
1075656172575830016,na,na,ADP,2
1075656172575830016,jízdenku,jízdenka,NOUN,2
1075656172575830016,do,do,ADP,2
1075656172575830016,Brna,Brno,PROPN,2
1075656172575830016,.,.,PUNCT,2
1075656172575830016,Tak,tak,ADV,3
1075656172575830016,jsem,být,VERB,3
1075656172575830016,se,se,PRON,3
1075656172575830016,rozhodl,rozhodnout,VERB,3
1075656172575830016,té,ten,DET,3
1075656172575830016,nebohé,nebohý,ADJ,3
1075656172575830016,ženě,žena,NOUN,3
1075656172575830016,pomoct,pomoci,VERB,3
1075656172575830016,a,a,CCONJ,3
1075656172575830016,cestu,cesta,NOUN,3
1075656172575830016,do,do,ADP,3
1075656172575830016,Brna,Brno,PROPN,3
1075656172575830016,jí,on,PRON,3
1075656172575830016,prostě,prostě,ADV,3
1075656172575830016,neumožnil,umožnit,VERB,3
1075656172575830016,.,.,PUNCT,3
1075621102477557760,@,@,PUNCT,1
1075621102477557760,vojtech,vojt,NOUN,1
1075621102477557760,_,_,PUNCT,1
1075621102477557760,ludvik,ludvik,NOUN,1
1075621102477557760,@,@,PUNCT,1
1075621102477557760,kalousekm,kalousekm`kilometr,NOUN,1
1075621102477557760,@,@,PUNCT,1
1075621102477557760,jiridrahos,jiridrahos,ADJ,1
1075621102477557760,1,1,NUM,1
1075621102477557760,Ne,ne,PART,2
1075621102477557760,",",",",PUNCT,2
1075621102477557760,není,být,VERB,2
1075621102477557760,to,ten,DET,2
1075621102477557760,slovíčkaření,slovíčkaření,NOUN,2
1075621102477557760,.,.,PUNCT,2
1075621102477557760,Přepracování,přepracování,NOUN,3
1075621102477557760,znamená,znamenat,VERB,3
1075621102477557760,",",",",PUNCT,3
1075621102477557760,že,že,SCONJ,3
1075621102477557760,by,být,VERB,3
1075621102477557760,to,ten,DET,3
1075621102477557760,Sněmovna,sněmovna,NOUN,3
1075621102477557760,předělávala,předělávat,VERB,3
1075621102477557760,.,.,PUNCT,3
1075621102477557760,Sněmovna,sněmovna,NOUN,4
1075621102477557760,nic,nic,PRON,4
1075621102477557760,předělávat,předělávat,VERB,4
1075621102477557760,nebude,být,VERB,4
1075621102477557760,",",",",PUNCT,4
1075621102477557760,tak,tak,ADV,4
1075621102477557760,si,se,PRON,4
1075621102477557760,jenom,jenom,PART,4
1075621102477557760,vybere,vybrat,VERB,4
1075621102477557760,",",",",PUNCT,4
1075621102477557760,která,který,DET,4
1075621102477557760,varianta,varianta,NOUN,4
1075621102477557760,je,být,VERB,4
1075621102477557760,pro,pro,ADP,4
1075621102477557760,ni,on,PRON,4
1075621102477557760,lepší,dobrý,ADJ,4
1075621102477557760,.,.,PUNCT,4
1075621102477557760,A,a,CCONJ,5
1075621102477557760,všimněte,všimnout,VERB,5
1075621102477557760,si,se,PRON,5
1075621102477557760,",",",",PUNCT,5
1075621102477557760,že,že,SCONJ,5
1075621102477557760,k,k,ADP,5
1075621102477557760,přepracování,přepracování,NOUN,5
1075621102477557760,se,se,PRON,5
1075621102477557760,vrací,vracet,VERB,5
1075621102477557760,vždycky,vždycky,ADV,5
1075621102477557760,navrhovateli,navrhovatet,NOUN,5
1075621102477557760,.,.,PUNCT,5
1075621102477557760,No,no,PART,6
1075621102477557760,tak,tak,ADV,6
1075621102477557760,to,ten,DET,6
1075621102477557760,Sněmovna,sněmovna,NOUN,6
1075621102477557760,není,být,VERB,6
1075621102477557760,ani,ani,CCONJ,6
1075621102477557760,zdaleka,zdaleka,ADV,6
1075621102477557760,.,.,PUNCT,6
1075374015395627008,Kdo,kdo,PRON,1
1075374015395627008,ví,vědět,VERB,1
1075374015395627008,",",",",PUNCT,1
1075374015395627008,jestli,jestli,SCONJ,1
1075374015395627008,Ťokovi,Ťok,PROPN,1
1075374015395627008,s,s,CONJ,1
1075374015395627008,D,D,PROPN,1
1075374015395627008,1,1,NUM,1
1075374015395627008,nepomáhal,pomáhat,VERB,1
1075374015395627008,přímo,přímo,ADV,1
1075374015395627008,Babiš,Babiš,PROPN,1
1075374015395627008,.,.,PUNCT,1
1075374015395627008,Ten,ten,DET,2
1075374015395627008,z,z,ADP,2
1075374015395627008,Agrofertu,Agrofert,PROPN,2
1075374015395627008,neřešit,řešit,VERB,2
1075374015395627008,počasí,počasí,NOUN,2
1075374015395627008,.,.,PUNCT,2
1075374015395627008,Stát,stát,NOUN,3
1075374015395627008,nakonec,nakonec,ADV,3
1075374015395627008,jeho,jeho,DET,3
1075374015395627008,rozmary,rozmar,NOUN,3
1075374015395627008,zatáhne,zatáhnout,VERB,3
1075374015395627008,.,.,PUNCT,3
1075029678895841280,@,@,PUNCT,1
1075029678895841280,OndrejHouska,OndrejHousko,NOUN,2
1075029678895841280,@,@,PUNCT,2
1075029678895841280,Hospodarky,Hospodark,PROPN,3
1075029678895841280,@,@,PUNCT,3
1075029678895841280,Petr,Petr,PROPN,4
1075029678895841280,Honzejk,Honzejk,PROPN,4
1075029678895841280,@,@,PUNCT,5
1075029678895841280,PavelKysilka,PavelKysilka,PROPN,6
1075029678895841280,@,@,PUNCT,6
1075029678895841280,MirekTopolanek,MirekTopolanka,PROPN,6
1075029678895841280,On,on,PRON,7
1075029678895841280,to,ten,DET,7
1075029678895841280,tady,tady,ADV,7
1075029678895841280,včera,včera,ADV,7
1075029678895841280,Topolánek,Topolánek,PROPN,7
1075029678895841280,nasdílel,nasdílet,VERB,7
1075029678895841280,zadarmo,zadarmo,ADV,7
1075029678895841280,",",",",PUNCT,7
1075029678895841280,máte,mít,VERB,7
1075029678895841280,to,ten,DET,7
1075029678895841280,těžší,těžký,ADJ,7
1075029678895841280,.,.,PUNCT,7
1075028819692662784,Máte,mít,VERB,1
1075028819692662784,pravdu,pravda,NOUN,1
1075028819692662784,",",",",PUNCT,1
1075028819692662784,pane,pan,NOUN,1
1075028819692662784,Čunku,Čunka,PROPN,1
1075028819692662784,.,.,PUNCT,1
1075028819692662784,V,v,ADP,2
1075028819692662784,jiném,jiný,ADJ,2
1075028819692662784,státě,stát,NOUN,2
1075028819692662784,by,být,VERB,2
1075028819692662784,to,ten,DET,2
1075028819692662784,byla,být,VERB,2
1075028819692662784,vlastizrada,vlastizrada,NOUN,2
1075028819692662784,.,.,PUNCT,2
1075028819692662784,Byl,být,VERB,3
1075028819692662784,by,být,VERB,3
1075028819692662784,z,z,ADP,3
1075028819692662784,ní,on,PRON,3
1075028819692662784,obviněn,obviněný,ADJ,3
1075028819692662784,premiér,premiér,NOUN,3
1075028819692662784,",",",",PUNCT,3
1075028819692662784,který,který,DET,3
1075028819692662784,kvůli,kvůli,ADP,3
1075028819692662784,svému,svůj,DET,3
1075028819692662784,byznysu,byznys,NOUN,3
1075028819692662784,ohrožuje,ohrožovat,VERB,3
1075028819692662784,čerpání,čerpání,NOUN,3
1075028819692662784,dotací,dotace,NOUN,3
1075028819692662784,z,z,ADP,3
1075028819692662784,EU,EU,PROPN,3
1075028819692662784,.,.,PUNCT,3
1074536029686808576,Jinými,jiný,ADJ,1
1074536029686808576,slovy,slovo,NOUN,1
1074536029686808576,jsem,být,VERB,1
1074536029686808576,řekl,říci,VERB,1
1074536029686808576,",",",",PUNCT,1
1074536029686808576,že,že,SCONJ,1
1074536029686808576,jsem,být,VERB,1
1074536029686808576,se,se,PRON,1
1074536029686808576,díky,díky,ADP,1
1074536029686808576,mísené,mísený,ADJ,1
1074536029686808576,ras,rasa,NOUN,1
1074536029686808576,moc,moc,ADV,1
1074536029686808576,nepoved,nepoved,ADV,1
1074536029686808576,.,.,PUNCT,1
1074536029686808576,A,a,CCONJ,2
1074536029686808576,popřete,popřést,VERB,2
1074536029686808576,to,ten,DET,2
1074536029686808576,.,.,PUNCT,2
1073539492697567232,@,@,PUNCT,1
1073539492697567232,ridicbob,ridicboba,NOUN,1
1073539492697567232,@,@,PUNCT,1
1073539492697567232,Posledniskaut,Posledniskaut,NOUN,2
1073539492697567232,@,@,PUNCT,2
1073539492697567232,PraguePlayoffs,PraguePlayoffs,NOUN,3
1073539492697567232,V,v,ADP,3
1073539492697567232,Matrix,Matrix,PROPN,3
1073539492697567232,AB,AB,PROPN,3
1073539492697567232,přece,přece,ADV,3
1073539492697567232,říkala,říkat,VERB,3
1073539492697567232,na,na,ADP,3
1073539492697567232,čapáku,čapák,NOUN,3
1073539492697567232,",",",",PUNCT,3
1073539492697567232,že,že,SCONJ,3
1073539492697567232,ona,on,PRON,3
1073539492697567232,na,na,ADP,3
1073539492697567232,koni,kůň,NOUN,3
1073539492697567232,nejezdí,jezdit,VERB,3
1073539492697567232,",",",",PUNCT,3
1073539492697567232,měl,mít,VERB,3
1073539492697567232,byste,být,VERB,3
1073539492697567232,se,se,PRON,3
1073539492697567232,znova,znova,ADV,3
1073539492697567232,podívat,podívat,VERB,3
1073539492697567232,!,!,PUNCT,3
1073267058756984832,@,@,PUNCT,1
1073267058756984832,Posledniskaut,Posledniskaut,ADJ,2
1073267058756984832,moh,moha,NOUN,2
1073267058756984832,by,být,VERB,2
1073267058756984832,bejt,bejt,VERB,2
1073264140448346112,@,@,PUNCT,1
1073264140448346112,Posledniskaut,Posledniskaut,NOUN,1
1073264140448346112,A,a,CCONJ,2
1073264140448346112,kdo,kdo,PRON,2
1073264140448346112,ho,on,PRON,2
1073264140448346112,podle,podle,ADP,2
1073264140448346112,Michala,Michal,PROPN,2
1073264140448346112,Davida,David,PROPN,2
1073264140448346112,donutil,donutit,VERB,2
1073264140448346112,sednout,sednout,VERB,2
1073264140448346112,za,za,ADP,2
1073264140448346112,volant,volant,NOUN,2
1073264140448346112,?,?,PUNCT,2
1073167799177150464,Já,já,PRON,1
1073167799177150464,teda,teda,ADV,1
1073167799177150464,nemám,mít,VERB,1
1073167799177150464,co,co,PRON,1
1073167799177150464,komunistům,komunista,NOUN,1
1073167799177150464,radit,radit,VERB,1
1073167799177150464,",",",",PUNCT,1
1073167799177150464,ale,ale,CCONJ,1
1073167799177150464,kdyby,kdyby,CONJ,1
1073167799177150464,když,když,SCONJ,1
1073167799177150464,by,být,VERB,1
1073167799177150464,@,@,PUNCT,1
1073167799177150464,Konecna,Konecn,NOUN,2
1073167799177150464,_,_,PUNCT,2
1073167799177150464,K,k,PROPN,2
1073167799177150464,navrhla,navrhnout,VERB,2
1073167799177150464,znárodnit,znárodnit,VERB,2
1073167799177150464,agrofert,agrofert,NOUN,2
1073167799177150464,",",",",PUNCT,2
1073167799177150464,mělo,mít,VERB,2
1073167799177150464,by,být,VERB,2
1073167799177150464,to,ten,DET,2
1073167799177150464,pro,pro,ADP,2
1073167799177150464,český,český,ADJ,2
1073167799177150464,rozpočet,rozpočet,NOUN,2
1073167799177150464,asi,asi,PART,2
1073167799177150464,100,100,NUM,2
1073167799177150464,x,x,SYM,2
1073167799177150464,blahodárnější,blahodárný,ADJ,2
1073167799177150464,vliv,vliv,NOUN,2
1073167799177150464,než,než,SCONJ,2
1073167799177150464,nějaká,nějaký,DET,2
1073167799177150464,voda,voda,NOUN,2
1073167799177150464,do,do,ADP,2
1073167799177150464,českých,český,ADJ,2
1073167799177150464,rukou,ruka,NOUN,2
