id,name,created,text,source,lajku,retweetu,original
920785963265265670,tomio_cz,2017-10-18T22:57:35Z,Tomio Okamura: Debata Radiožurnál:  prostřednictvím @YouTube,Google,11,3,TRUE
920779588032192512,tomio_cz,2017-10-18T22:32:15Z,Tomio Okamura: Zprávy SPD TV 33. vysílání:  prostřednictvím @YouTube,Google,6,2,TRUE
920713481921466379,tomio_cz,2017-10-18T18:09:34Z,Tomio Okamura: Tunel OKD:  prostřednictvím @YouTube,Google,12,2,TRUE
920711339223453697,tomio_cz,2017-10-18T18:01:03Z,Tomio Okamura: Nenechte propadnout váš hlas:  prostřednictvím @YouTube,Google,16,4,TRUE
920015666542989315,tomio_cz,2017-10-16T19:56:42Z,Tomio Okamura: SPD na brněnském magistrátu:  prostřednictvím @YouTube,Google,15,3,TRUE
920014720161271808,tomio_cz,2017-10-16T19:52:56Z,Tomio Okamura na tréninku:  prostřednictvím @YouTube,Google,8,3,TRUE
920011182211248128,tomio_cz,2017-10-16T19:38:53Z,Tomio Okamura: Zachování našeho národa:  prostřednictvím @YouTube,Google,14,6,TRUE
920008718250627072,tomio_cz,2017-10-16T19:29:06Z,Tomio Okamura: Byl jsem na rádiu Impuls:  prostřednictvím @YouTube,Google,13,3,TRUE
919633378311360512,tomio_cz,2017-10-15T18:37:38Z,Tomio Okamura: Loupež v zájmu státu:  prostřednictvím @YouTube,Google,15,3,TRUE
919631830374076417,tomio_cz,2017-10-15T18:31:28Z,Tomio Okamura: Kolona SPD:  prostřednictvím @YouTube,Google,10,2,TRUE
919630282323525632,tomio_cz,2017-10-15T18:25:19Z,Tomio Okamura: České zlaté rezervy:  prostřednictvím @YouTube,Google,12,3,TRUE
919624587591274497,tomio_cz,2017-10-15T18:02:42Z,Rozhovor Tomia Okamury pro G.cz:  prostřednictvím @YouTube,Google,9,3,TRUE
918527413159686144,tomio_cz,2017-10-12T17:22:55Z,Tomio Okamura: Katastrofální dálnice:  prostřednictvím @YouTube,Google,8,5,TRUE
918526191300210689,tomio_cz,2017-10-12T17:18:04Z,Tomio Okamura: Trestně obviněný premiér:  prostřednictvím @YouTube,Google,11,5,TRUE
918193116577968131,tomio_cz,2017-10-11T19:14:32Z,Tomio Okamura v Českém rozhlase:  prostřednictvím @YouTube,Google,10,4,TRUE
918184601893425154,tomio_cz,2017-10-11T18:40:42Z,Tomio Okamura: Lithium - skandál století:  prostřednictvím @YouTube,Google,10,2,TRUE
918182144031281152,tomio_cz,2017-10-11T18:30:56Z,Tomio Okamura: Tolerance k islámskému násilí:  prostřednictvím @YouTube,Google,8,2,TRUE
918176128979873792,tomio_cz,2017-10-11T18:07:02Z,Tomio Okamura: Brutální násilí:  prostřednictvím @YouTube,Google,8,2,TRUE
917755462430416896,tomio_cz,2017-10-10T14:15:27Z,Tomio Okamura: Bezpečnost se vymkla kontrole:  prostřednictvím @YouTube,Google,15,3,TRUE
917356308420091904,tomio_cz,2017-10-09T11:49:22Z,Tomio Okamura: Zprávy SPD TV 31. vysílání:  prostřednictvím @YouTube,Google,10,5,TRUE
917347699887869954,tomio_cz,2017-10-09T11:15:09Z,Tomio Okamura v Dubném na TV Šlágr:  prostřednictvím @YouTube,Google,10,4,TRUE
917341730021740544,tomio_cz,2017-10-09T10:51:26Z,Tomio Okamura: Zhoršuje se bezpečnost:  prostřednictvím @YouTube,Google,11,4,TRUE
916387573060308994,tomio_cz,2017-10-06T19:39:57Z,Tomio Okamura: Zákaz tuzemáku:  prostřednictvím @YouTube,Google,10,3,TRUE
916384532311527424,tomio_cz,2017-10-06T19:27:52Z,Tomio Okamura na Svobodném vysílači 27.9. 2017:  prostřednictvím @YouTube,Google,13,4,TRUE
916023261439381507,tomio_cz,2017-10-05T19:32:19Z,Tomio Okamura: Debata XTV:  prostřednictvím @YouTube,Google,12,5,TRUE
916019532648546304,tomio_cz,2017-10-05T19:17:30Z,Tomio Okamura: Benešovy dekrety jsou správné:  prostřednictvím @YouTube,Google,18,4,TRUE
915194932524126208,tomio_cz,2017-10-03T12:40:50Z,"Tomio Okamura: Rovnoprávná spolupráce, NE diktát:  prostřednictvím @YouTube",Google,11,3,TRUE
915192221971959810,tomio_cz,2017-10-03T12:30:03Z,Tomio Okamura: ČSSD neplatí dluhy:  prostřednictvím @YouTube,Google,11,3,TRUE
915189018542911488,tomio_cz,2017-10-03T12:17:20Z,Tomio Okamura: Drancování českého bohatství:  prostřednictvím @YouTube,Google,11,3,TRUE
915002427761360897,tomio_cz,2017-10-02T23:55:53Z,"Vyjadřuji hlubokou soustrast rodinám obětí teroru ve Franci a Spojených státech. Nechci budoucnost, kde si nebudeme jisti bezpečím. ",Twitter Web Client,37,4,TRUE
914936088363446272,tomio_cz,2017-10-02T19:32:16Z,Tomio Okamura: Islám jako hitlerovský nacismus:  prostřednictvím @YouTube,Google,15,2,TRUE
914933926522753024,tomio_cz,2017-10-02T19:23:41Z,Tomio Okamura: Zprávy SPD TV 30. vysílání:  prostřednictvím @YouTube,Google,6,1,TRUE
914924038992142336,tomio_cz,2017-10-02T18:44:24Z,Tomio Okamura: Odchod nebo vězení:  prostřednictvím @YouTube,Google,8,0,TRUE
914449203207786496,tomio_cz,2017-10-01T11:17:34Z,"Ve Španělsku policie střílí do lidí a vzniká krize s vážným dopadem na EU. Vidíme ""demokracii"" v podání Bruselu. ",Twitter Lite,77,18,TRUE
913103648061829120,tomio_cz,2017-09-27T18:10:49Z,Volební spot hnutí SPD 2:  prostřednictvím @YouTube,Google,11,5,TRUE
913069249194848256,tomio_cz,2017-09-27T15:54:07Z,Volební spot hnutí SPD:  prostřednictvím @YouTube,Google,15,4,TRUE
912981920396529669,tomio_cz,2017-09-27T10:07:06Z,Tomio Okamura na Bítešských hodech:  prostřednictvím @YouTube,Google,12,4,TRUE
912977802491768833,tomio_cz,2017-09-27T09:50:45Z,Tomio Okamura: Blázen Juncker:  prostřednictvím @YouTube,Google,15,4,TRUE
912673270855544832,tomio_cz,2017-09-26T13:40:39Z,Tomio Okamura v Duelu 19. 9. 2017:  prostřednictvím @YouTube,Google,9,3,TRUE
912657537320849408,tomio_cz,2017-09-26T12:38:07Z,Tomio Okamura: Žádná změna v Německu:  prostřednictvím @YouTube,Google,6,4,TRUE
912656462853365760,tomio_cz,2017-09-26T12:33:51Z,Tomio Okamura: Zdražování potravin:  prostřednictvím @YouTube,Google,6,4,TRUE
912410710998700033,tomio_cz,2017-09-25T20:17:19Z,Tomio Okamura: Strašidelný německý návrh:  prostřednictvím @YouTube,Google,11,4,TRUE
912408779928502273,tomio_cz,2017-09-25T20:09:39Z,Tomio Okamura: Zbabělé útoky islámských teroristů:  prostřednictvím @YouTube,Google,12,2,TRUE
912407152987377665,tomio_cz,2017-09-25T20:03:11Z,Tomio Okamura: Sobotka tlačí na přijetí eura:  prostřednictvím @YouTube,Google,5,3,TRUE
912039154128744448,tomio_cz,2017-09-24T19:40:53Z,"Volby v Německu nepřinesly zásadní změnu a potvrzuje se, že se Německo stalo rizikovým partnerem v otázce bezpečnosti České republiky. ",Twitter Web Client,49,10,TRUE
910940963455082496,tomio_cz,2017-09-21T18:57:04Z,Tomio Okamura: Zprávy SPD TV 29. vysílání:  prostřednictvím @YouTube,Google,11,3,TRUE
910936395744780288,tomio_cz,2017-09-21T18:38:55Z,Tomio Okamura: Vláda zamítla referendum:  prostřednictvím @YouTube,Google,11,4,TRUE
910614895653195776,tomio_cz,2017-09-20T21:21:24Z,Praha kvůli hrozbě teroristického útoku opevnila betonovými zátarasy Staroměstské náměstí. Dnes jsme právě dohnali tvrdé jádro EU... ,Twitter Web Client,56,13,TRUE
910480042035220483,tomio_cz,2017-09-20T12:25:32Z,Příznivec KDU-ČSL včera rasisticky napadl před studiem spořádané diváky za SPD při vysílání Duelu na TV Barrandov. Odporné chování. ,Twitter Web Client,18,4,TRUE
910160453078220800,tomio_cz,2017-09-19T15:15:36Z,Tomio Okamura: Rozhovor pro server regionalnitelevize cz Vsetín:  prostřednictvím @YouTube,Google,9,2,TRUE
910135414119387137,tomio_cz,2017-09-19T13:36:06Z,Tomio Okamura: ČR pod totálním diktátem EU:  prostřednictvím @YouTube,Google,14,2,TRUE
909811693525618689,tomio_cz,2017-09-18T16:09:45Z,"Tomio Okamura: Arogantní Merkelová, Juncker a Macron:  prostřednictvím @YouTube",Google,9,3,TRUE
909808966565339136,tomio_cz,2017-09-18T15:58:55Z,Tomio Okamura: Čeští europoslanci hlasovali PRO kvóty:  prostřednictvím @YouTube,Google,9,3,TRUE
908644966829887491,tomio_cz,2017-09-15T10:53:36Z,Tomio Okamura: Zákaz islámu:  prostřednictvím @YouTube,Google,24,4,TRUE
907566064782991361,tomio_cz,2017-09-12T11:26:26Z,Tomio Okamura: Miliardové vládní čachry:  prostřednictvím @YouTube,Google,6,2,TRUE
907342143257288704,tomio_cz,2017-09-11T20:36:39Z,Tomio Okamura v Duelu 7.9. 2017:  prostřednictvím @YouTube,Google,13,4,TRUE
907325475541876738,tomio_cz,2017-09-11T19:30:25Z,Tomio Okamura: Zprávy SPD TV 28. vysílání:  prostřednictvím @YouTube,Google,10,5,TRUE
905739003063926785,tomio_cz,2017-09-07T10:26:20Z,Tomio Okamura: Nebezpečné jaderné testy:  prostřednictvím @YouTube,Google,8,2,TRUE
905736788349681664,tomio_cz,2017-09-07T10:17:32Z,Tomio Okamura: Vydání Andreje Babiše:  prostřednictvím @YouTube,Google,4,1,TRUE
905735525327351810,tomio_cz,2017-09-07T10:12:31Z,Tomio Okamura: Lidl vymazal křesťanské kříže:  prostřednictvím @YouTube,Google,6,3,TRUE
905733630084997120,tomio_cz,2017-09-07T10:04:59Z,Tomio Okamura: Petiční stánek SPD v Ústí nad Labem:  prostřednictvím @YouTube,Google,4,2,TRUE
905732766943371264,tomio_cz,2017-09-07T10:01:33Z,Tomio Okamura: Sobotkova šaráda:  prostřednictvím @YouTube,Google,9,6,TRUE
905104103935762433,tomio_cz,2017-09-05T16:23:29Z,Tomio Okamura: Ignorant Sobotka - arogance moci:  prostřednictvím @YouTube,Google,11,6,TRUE
905102535014436865,tomio_cz,2017-09-05T16:17:14Z,Tomio Okamura: Zvýšení důchodů:  prostřednictvím @YouTube,Google,9,5,TRUE
904400801405308928,tomio_cz,2017-09-03T17:48:48Z,"Tomio Okamura: Peníze slušným, ne parazitům:  prostřednictvím @YouTube",Google,20,4,TRUE
903545190618726400,tomio_cz,2017-09-01T09:08:55Z,Tomio Okamura: Netransparentní podvodníci:  prostřednictvím @YouTube,Google,13,4,TRUE
903542332854816769,tomio_cz,2017-09-01T08:57:33Z,Tomio Okamura: Hnutí ANO podporuje migranty:  prostřednictvím @YouTube,Google,6,2,TRUE
903541297457364992,tomio_cz,2017-09-01T08:53:26Z,Přidal(a) jsem do seznamu videí @YouTube video  Tomio Okamura: Netransparentní podvodníci,Google,5,2,TRUE
903539801760165888,tomio_cz,2017-09-01T08:47:30Z,Tomio Okamura: Zprávy SPD TV 27. vysílání:  prostřednictvím @YouTube,Google,9,4,TRUE
902827582344880128,tomio_cz,2017-08-30T09:37:24Z,Tomio Okamura: Drahé máslo a vydírání Bruselu:  prostřednictvím @YouTube,Google,10,2,TRUE
902599291956584449,tomio_cz,2017-08-29T18:30:15Z,Tomio Okamura: Drastické zneužití finančáku:  prostřednictvím @YouTube,Google,10,5,TRUE
902598313215713280,tomio_cz,2017-08-29T18:26:21Z,Tomio Okamura: Papež podporuje islámské migranty:  prostřednictvím @YouTube,Google,9,6,TRUE
902221933604990978,tomio_cz,2017-08-28T17:30:46Z,Tomio Okamura: Teroristé přitvrzují:  prostřednictvím @YouTube,Google,12,6,TRUE
902218069925351424,tomio_cz,2017-08-28T17:15:24Z,Tomio Okamura: Babiš sponzoroval ODS:  prostřednictvím @YouTube,Google,8,3,TRUE
901752218419953665,tomio_cz,2017-08-27T10:24:17Z,Tomio Okamura na Svobodném vysílači 23. 8. 2017:  prostřednictvím @YouTube,Google,6,2,TRUE
901730129944170496,tomio_cz,2017-08-27T08:56:30Z,Tomio Okamura: Trestní odpovědnost politiků:  prostřednictvím @YouTube,Google,9,4,TRUE
901727325930364928,tomio_cz,2017-08-27T08:45:22Z,Tomio Okamura: Zprávy SPD TV 26. vysílání:  prostřednictvím @YouTube,Google,8,3,TRUE
900665955134697472,tomio_cz,2017-08-24T10:27:51Z,Tomio Okamura: Existenční ohrožení ČR:  prostřednictvím @YouTube,Google,8,6,TRUE
900407016161673217,tomio_cz,2017-08-23T17:18:56Z,Tomio Okamura: Vystoupení ČR z EU:  prostřednictvím @YouTube,Google,10,4,TRUE
900405783942266880,tomio_cz,2017-08-23T17:14:02Z,Tomio Okamura: Pokuta za odmítnutí migrantů:  prostřednictvím @YouTube,Google,8,3,TRUE
899353126016352258,tomio_cz,2017-08-20T19:31:09Z,Tomio Okamura: Co bude po islámském státu:  prostřednictvím @YouTube,Google,5,3,TRUE
899351033255743489,tomio_cz,2017-08-20T19:22:50Z,Tomio Okamura: Mladí podporují SPD:  prostřednictvím @YouTube,Google,6,4,TRUE
899350099192676352,tomio_cz,2017-08-20T19:19:07Z,Tomio Okamura: Zprávy SPD TV 25. vysílání:  prostřednictvím @YouTube,Google,7,4,TRUE
899347413793722368,tomio_cz,2017-08-20T19:08:27Z,Tomio Okamura: Čachry s lithiem:  prostřednictvím @YouTube,Google,6,4,TRUE
899346243939389444,tomio_cz,2017-08-20T19:03:48Z,Tomio Okamura: Prošetření kauzy OKD:  prostřednictvím @YouTube,Google,10,3,TRUE
898169639422885888,tomio_cz,2017-08-17T13:08:23Z,Tomio Okamura: Vlastizrada Miroslava Kalouska:  prostřednictvím @YouTube,Google,14,4,TRUE
898168338039418880,tomio_cz,2017-08-17T13:03:13Z,Tomio Okamura: Prošetření a vydání Andreje Babiše:  prostřednictvím @YouTube,Google,6,2,TRUE
897468049405743108,tomio_cz,2017-08-15T14:40:31Z,Tomio Okamura: NE parazitujícím:  prostřednictvím @YouTube,Google,12,2,TRUE
897199341001166851,tomio_cz,2017-08-14T20:52:46Z,Tomio Okamura: Drahá česká armáda:  prostřednictvím @YouTube,Google,3,2,TRUE
897198277615071232,tomio_cz,2017-08-14T20:48:33Z,Tomio Okamura: Zprávy SPD TV 24. vysílání:  prostřednictvím @YouTube,Google,11,3,TRUE
895272516989706240,tomio_cz,2017-08-09T13:16:16Z,Tomio Okamura: Špatný stav české energetiky:  prostřednictvím @YouTube,Google,5,4,TRUE
895261210047852544,tomio_cz,2017-08-09T12:31:20Z,Tomio Okamura: Klíčové volby:  prostřednictvím @YouTube,Google,9,4,TRUE
895256676940623872,tomio_cz,2017-08-09T12:13:19Z,Tomio Okamura: Zákaz islámu:  prostřednictvím @YouTube,Google,13,5,TRUE
895022484487102464,tomio_cz,2017-08-08T20:42:43Z,Tomio Okamura: NE členství Ukrajiny v EU:  prostřednictvím @YouTube,Google,11,3,TRUE
893741465339408384,tomio_cz,2017-08-05T07:52:24Z,Tomio Okamura: Zprávy SPD TV 23. vysílání:  prostřednictvím @YouTube,Google,5,3,TRUE
893739860644835328,tomio_cz,2017-08-05T07:46:02Z,"Tomio Okamura: Lži, pomluvy a cenzura:  prostřednictvím @YouTube",Google,7,3,TRUE
893738298845401088,tomio_cz,2017-08-05T07:39:49Z,Tomio Okamura: Jsme kolonizovaná země:  prostřednictvím @YouTube,Google,5,2,TRUE
893736601662128128,tomio_cz,2017-08-05T07:33:05Z,Tomio Okamura: Miliardový vládní skandál:  prostřednictvím @YouTube,Google,6,2,TRUE
892453663813324801,tomio_cz,2017-08-01T18:35:09Z,Tomio Okamura: NE konfrontaci a eskalaci napětí:  prostřednictvím @YouTube,Google,8,3,TRUE
892320488080461824,tomio_cz,2017-08-01T09:45:57Z,Tomio Okamura: NE sankcím vůči Polsku:  prostřednictvím @YouTube,Google,18,4,TRUE
892046813213196289,tomio_cz,2017-07-31T15:38:28Z,Tomio Okamura: Zprávy SPD TV 22. vysílání:  prostřednictvím @YouTube,Google,8,3,TRUE
892044107136344067,tomio_cz,2017-07-31T15:27:43Z,Tomio Okamura: Chceme zrušení senátu:  prostřednictvím @YouTube,Google,8,3,TRUE
890865261213089793,tomio_cz,2017-07-28T09:23:24Z,Tomio Okamura: Podvod na lidi:  prostřednictvím @YouTube,Google,9,4,TRUE
890861649309175808,tomio_cz,2017-07-28T09:09:03Z,Tomio Okamura: Čeští europoslanci hlasovali PRO kvóty:  prostřednictvím @YouTube,Google,7,4,TRUE
890860374555283456,tomio_cz,2017-07-28T09:03:59Z,Tomio Okamura na Svobodném vysílači:  prostřednictvím @YouTube,Google,8,3,TRUE
890664643424731136,tomio_cz,2017-07-27T20:06:13Z,Tomio Okamura: Další facka pro české školství:  prostřednictvím @YouTube,Google,5,3,TRUE
889863495533158401,tomio_cz,2017-07-25T15:02:44Z,Tomio Okamura: Zahájení kampaně do parlamentních voleb 2017:  prostřednictvím @YouTube,Google,12,4,TRUE
889794170365390848,tomio_cz,2017-07-25T10:27:16Z,Tomio Okamura: NE vysílání českých vojáků do Pobaltí:  prostřednictvím @YouTube,Google,12,4,TRUE
889590710122500098,tomio_cz,2017-07-24T20:58:47Z,Tomio Okamura na Rádiu Špilas:  prostřednictvím @YouTube,Google,8,2,TRUE
889588220249468931,tomio_cz,2017-07-24T20:48:54Z,Tomio Okamura: Kriminalita cizinců v ČR stoupá:  prostřednictvím @YouTube,Google,10,2,TRUE
889586364848771077,tomio_cz,2017-07-24T20:41:31Z,Tomio Okamura na Vaňkově kopci u Ostravy:  prostřednictvím @YouTube,Google,6,1,TRUE
889585056280391680,tomio_cz,2017-07-24T20:36:19Z,Tomio Okamura v ostravské nemocnici:  prostřednictvím @YouTube,Google,7,1,TRUE
889583627708899328,tomio_cz,2017-07-24T20:30:39Z,Tomio Okamura v Ostravě:  prostřednictvím @YouTube,Google,6,1,TRUE
889579883063541761,tomio_cz,2017-07-24T20:15:46Z,Tomio Okamura: NE levné pracovní síle a byrokracii:  prostřednictvím @YouTube,Google,6,1,TRUE
889574704545189888,tomio_cz,2017-07-24T19:55:11Z,Tomio Okamura: Volný pohyb 200 tisícům migrantů:  prostřednictvím @YouTube,Google,7,1,TRUE
889571115277963273,tomio_cz,2017-07-24T19:40:55Z,Tomio Okamura: Zahájení volební kampaně SPD:  prostřednictvím @YouTube,Google,5,1,TRUE
889561395452358658,tomio_cz,2017-07-24T19:02:18Z,Tomio Okamura: NE islámské migraci:  prostřednictvím @YouTube,Google,12,5,TRUE
889560236553621508,tomio_cz,2017-07-24T18:57:42Z,Tomio Okamura: Zprávy SPD TV 21. vysílání:  prostřednictvím @YouTube,Google,6,1,TRUE
887749556766728192,tomio_cz,2017-07-19T19:02:42Z,Tomio Okamura v SPD tramvaji:  prostřednictvím @YouTube,Google,10,2,TRUE
887742629475233794,tomio_cz,2017-07-19T18:35:10Z,"Tomio Okamura: NE islámu, NE teroristům:  prostřednictvím @YouTube",Google,8,2,TRUE
887741260626374675,tomio_cz,2017-07-19T18:29:44Z,Tomio Okamura: Největší problém:  prostřednictvím @YouTube,Google,7,1,TRUE
887057008083566593,tomio_cz,2017-07-17T21:10:46Z,Tomio Okamura: Zprávy SPD TV 20. vysílání:  prostřednictvím @YouTube,Google,5,2,TRUE
887053872262512641,tomio_cz,2017-07-17T20:58:18Z,Tomio Okamura: NE vstupu Ukrajiny do NATO:  prostřednictvím @YouTube,Google,10,2,TRUE
887053235374227459,tomio_cz,2017-07-17T20:55:46Z,Tomio Okamura trénuje s hasiči v Zahnašovicích:  prostřednictvím @YouTube,Google,6,2,TRUE
887052188324900870,tomio_cz,2017-07-17T20:51:36Z,Tomio Okamura: NE africké migraci:  prostřednictvím @YouTube,Google,6,2,TRUE
887050535169347584,tomio_cz,2017-07-17T20:45:02Z,Tomio Okamura: Korupce a neschopnost za miliardy:  prostřednictvím @YouTube,Google,7,2,TRUE
887049578519965698,tomio_cz,2017-07-17T20:41:14Z,Tomio Okamura: NE omezení držení zbraní:  prostřednictvím @YouTube,Google,10,2,TRUE
885608468044025856,tomio_cz,2017-07-13T21:14:47Z,Tomio Okamura: Úpadek Evropské unie:  prostřednictvím @YouTube,Google,12,2,TRUE
885607047118692352,tomio_cz,2017-07-13T21:09:08Z,Tomio Okamura: Těžký podraz na lidi:  prostřednictvím @YouTube,Google,10,3,TRUE
884724777935568897,tomio_cz,2017-07-11T10:43:19Z,Tomio Okamura: Poslanci zamítli trestnost islámu:  prostřednictvím @YouTube,Google,11,5,TRUE
884721585873199104,tomio_cz,2017-07-11T10:30:38Z,Tomio Okamura: Učitelé nejsou póvl a negramoti:  prostřednictvím @YouTube,Google,6,2,TRUE
884720399304544256,tomio_cz,2017-07-11T10:25:55Z,"Tomio Okamura: NE vojenské konfrontaci, ANO mírovým jednáním:  prostřednictvím @YouTube",Google,10,2,TRUE
883449452878548992,tomio_cz,2017-07-07T22:15:37Z,Tomio Okamura: Zprávy SPD TV 19. vysílání:  prostřednictvím @YouTube,Google,8,3,TRUE
883433635625521153,tomio_cz,2017-07-07T21:12:46Z,Tomio Okamura: České miliardy pro Diag Human:  prostřednictvím @YouTube,Google,12,4,TRUE
883426956250935296,tomio_cz,2017-07-07T20:46:14Z,Tomio Okamura: Migrantům české dveře dokořán:  prostřednictvím @YouTube,Google,10,3,TRUE
883230521526018048,tomio_cz,2017-07-07T07:45:40Z,Prosazujeme přímou demokracii a svobodu:  prostřednictvím @YouTube,Google,9,1,TRUE
883230441913954305,tomio_cz,2017-07-07T07:45:21Z,Zdraví a vzdělání občanů:  prostřednictvím @YouTube,Google,5,2,TRUE
883230363799212032,tomio_cz,2017-07-07T07:45:03Z,Konec rozkrádání země:  prostřednictvím @YouTube,Google,5,1,TRUE
883230289522282496,tomio_cz,2017-07-07T07:44:45Z,Prosadíme jednoduché daně a podpoříme české podnikání:  prostřednictvím @YouTube,Google,7,1,TRUE
883230226993557504,tomio_cz,2017-07-07T07:44:30Z,"Podpoříme pracující rodiny s dětmi, seniory a zdravotně postižené:  prostřednictvím @YouTube",Google,5,1,TRUE
883230101365829632,tomio_cz,2017-07-07T07:44:00Z,Žádáme spravedlnost pro každého občana. Říkáme ne parazitům.:  prostřednictvím @YouTube,Google,6,1,TRUE
883229978980212737,tomio_cz,2017-07-07T07:43:31Z,Konec diktátu EU. Odejdeme po anglicku:  prostřednictvím @YouTube,Google,8,2,TRUE
883229720392994816,tomio_cz,2017-07-07T07:42:29Z,"Ne islámu, ne teroristům. Zajistíme bezpečnou Českou republiku:  prostřednictvím @YouTube",Google,12,2,TRUE
882346531436843012,tomio_cz,2017-07-04T21:13:00Z,Tomio Okamura: Němci chtějí migranty do ČR:  prostřednictvím @YouTube,Google,9,2,TRUE
882345089724534788,tomio_cz,2017-07-04T21:07:17Z,Tomio Okamura: Referendum o vystoupení z EU:  prostřednictvím @YouTube,Google,8,2,TRUE
882343393434767361,tomio_cz,2017-07-04T21:00:32Z,Tomio Okamura: Politický islám:  prostřednictvím @YouTube,Google,7,1,TRUE
881982307359444994,tomio_cz,2017-07-03T21:05:43Z,"45 let, zhubnutí o 20 kilo, dva roky pravidelného cvičení a hodně odříkání a pevné vůle - cítím se skvěle ",Twitter Web Client,59,4,TRUE
880747571592998913,tomio_cz,2017-06-30T11:19:19Z,Tomio Okamura: Zdravotní péče musí být pro všechny:  prostřednictvím @YouTube,Google,8,3,TRUE
880745768528879616,tomio_cz,2017-06-30T11:12:09Z,Tomio Okamura: Zestátnění exekutorů:  prostřednictvím @YouTube,Google,10,2,TRUE
880744940875243520,tomio_cz,2017-06-30T11:08:52Z,Tomio Okamura: Zprávy SPD TV 18. vysílání:  prostřednictvím @YouTube,Google,7,2,TRUE
880743209797865473,tomio_cz,2017-06-30T11:01:59Z,Tomio Okamura: Miliardy pro Diag Human:  prostřednictvím @YouTube,Google,4,2,TRUE
879631329012457472,tomio_cz,2017-06-27T09:23:46Z,Tomio Okamura: Vláda odmítla referendum:  prostřednictvím @YouTube,Google,8,3,TRUE
879628174992257024,tomio_cz,2017-06-27T09:11:14Z,Tomio Okamura: Jako svině:  prostřednictvím @YouTube,Google,2,1,TRUE
879626269998157824,tomio_cz,2017-06-27T09:03:40Z,Tomio Okamura: Lež Andreje Babiše:  prostřednictvím @YouTube,Google,3,1,TRUE
879624697343868928,tomio_cz,2017-06-27T08:57:25Z,Tomio Okamura: Babišovy čachry s rozpočtem:  prostřednictvím @YouTube,Google,4,2,TRUE
879443130814263296,tomio_cz,2017-06-26T20:55:56Z,Tomio Okamura: Dalších 100 milionů migrantů do Evropy:  prostřednictvím @YouTube,Google,4,1,TRUE
879441758173761537,tomio_cz,2017-06-26T20:50:29Z,Tomio Okamura: Předvolební sliby a realita:  prostřednictvím @YouTube,Google,4,1,TRUE
879439356339130368,tomio_cz,2017-06-26T20:40:56Z,Tomio Okamura: Zprávy SPD TV 17. vysílání:  prostřednictvím @YouTube,Google,3,3,TRUE
879436118680358912,tomio_cz,2017-06-26T20:28:04Z,Tomio Okamura: Lži předvolebních průzkumů:  prostřednictvím @YouTube,Google,6,2,TRUE
878220572362199040,tomio_cz,2017-06-23T11:57:55Z,Tomio Okamura: Stop státnímu financování politických neziskovek:  prostřednictvím @YouTube,Google,21,7,TRUE
878218446366023680,tomio_cz,2017-06-23T11:49:28Z,Tomio Okamura: Vláda přijímá do ČR migranty:  prostřednictvím @YouTube,Google,8,4,TRUE
878216341504884736,tomio_cz,2017-06-23T11:41:06Z,Tomio Okamura: Tolerovaná politická korupce:  prostřednictvím @YouTube,Google,8,4,TRUE
878213590653652992,tomio_cz,2017-06-23T11:30:11Z,Tomio Okamura: Česká média lžou a podvádí:  prostřednictvím @YouTube,Google,8,3,TRUE
875728923597955072,tomio_cz,2017-06-16T14:57:00Z,Eurobolševik Milan Štěch z ČSSD chce svým návrhem na likvidaci živnostníků vracet 50.léta. Měl by složit funkci předsedy Senátu.,Twitter Lite,54,13,TRUE
875694548067995648,tomio_cz,2017-06-16T12:40:24Z,Tomio Okamura: Zestátnění exekutorů:  prostřednictvím @YouTube,Google,10,3,TRUE
875691547723005954,tomio_cz,2017-06-16T12:28:29Z,Tomio Okamura: Tolerovaná politická korupce:  prostřednictvím @YouTube,Google,6,3,TRUE
875689988427571201,tomio_cz,2017-06-16T12:22:17Z,Tomio Okamura: Zprávy SPD TV 16. vysílání:  prostřednictvím @YouTube,Google,9,5,TRUE
875381458692714497,tomio_cz,2017-06-15T15:56:18Z,Tomio Okamura: Sankce EU pro ČR:  prostřednictvím @YouTube,Google,13,4,TRUE
875375032545021953,tomio_cz,2017-06-15T15:30:46Z,Tomio Okamura: S kým do koalice:  prostřednictvím @YouTube,Google,11,2,TRUE
875105538081796097,tomio_cz,2017-06-14T21:39:53Z,"Jako politický konkurent je mi odchodu neschopného premiéra líto, protože zadupával ČSSD do země - ale jako občan jsem samozřemě rád. ",Twitter Web Client,35,8,TRUE
875046772204351488,tomio_cz,2017-06-14T17:46:22Z,Tomio Okamura: Poslanci ČSSD hlasovali pro kvóty:  prostřednictvím @YouTube,Google,7,2,TRUE
875043820290920448,tomio_cz,2017-06-14T17:34:38Z,Tomio Okamura: Protikuřácký zákon je paskvil:  prostřednictvím @YouTube,Google,6,1,TRUE
875040054145687552,tomio_cz,2017-06-14T17:19:41Z,Tomio Okamura: Čachry s lithiem:  prostřednictvím @YouTube,Google,7,1,TRUE
875027139002855425,tomio_cz,2017-06-14T16:28:21Z,Tomio Okamura: NE platbě za pobyt v nemocnici:  prostřednictvím @YouTube,Google,10,1,TRUE
875022985253576704,tomio_cz,2017-06-14T16:11:51Z,Tomio Okamura: Zprávy SPD TV 15. vysílání:  prostřednictvím @YouTube,Google,4,1,TRUE
